geography,id,hhcars0_control,hhcars1_control,hhcars2_control,hhcars3_control,hhpersons1_control,hhpersons2_control,hhpersons3_control,hhpersons4_control,hhpersons5_control,hhpersons6_control,hhpersons7_control,hhpersons8_control,hhpersons9_control,hhpersons10_control,hhchildren0_control,hhchildren1_control,hhchildren2_control,hhchildren3_control,hhincome0_control,hhincome26153_control,hhincome54517_control,hhincome98123_control,hhworkers0_control,hhworkers1_control,hhworkers2_control,hhworkers3_control,hhage_of_head5_control,hhage_of_head18_control,hhage_of_head25_control,hhage_of_head35_control,hhage_of_head65_control,hhrace_id1_control,hhrace_id2_control,hhrace_id3_control,hhrace_id4_control,num_hh_control,age0_control,age18_control,age25_control,age65_control,sex1_control,sex2_control,race_id1_control,race_id2_control,race_id3_control,race_id4_control,hhcars0_result,hhcars1_result,hhcars2_result,hhcars3_result,hhpersons1_result,hhpersons2_result,hhpersons3_result,hhpersons4_result,hhpersons5_result,hhpersons6_result,hhpersons7_result,hhpersons8_result,hhpersons9_result,hhpersons10_result,hhchildren0_result,hhchildren1_result,hhchildren2_result,hhchildren3_result,hhincome0_result,hhincome26153_result,hhincome54517_result,hhincome98123_result,hhworkers0_result,hhworkers1_result,hhworkers2_result,hhworkers3_result,hhage_of_head5_result,hhage_of_head18_result,hhage_of_head25_result,hhage_of_head35_result,hhage_of_head65_result,hhrace_id1_result,hhrace_id2_result,hhrace_id3_result,hhrace_id4_result,num_hh_result,age0_result,age18_result,age25_result,age65_result,sex1_result,sex2_result,race_id1_result,race_id2_result,race_id3_result,race_id4_result,hhcars0_diff,hhcars1_diff,hhcars2_diff,hhcars3_diff,hhpersons1_diff,hhpersons2_diff,hhpersons3_diff,hhpersons4_diff,hhpersons5_diff,hhpersons6_diff,hhpersons7_diff,hhpersons8_diff,hhpersons9_diff,hhpersons10_diff,hhchildren0_diff,hhchildren1_diff,hhchildren2_diff,hhchildren3_diff,hhincome0_diff,hhincome26153_diff,hhincome54517_diff,hhincome98123_diff,hhworkers0_diff,hhworkers1_diff,hhworkers2_diff,hhworkers3_diff,hhage_of_head5_diff,hhage_of_head18_diff,hhage_of_head25_diff,hhage_of_head35_diff,hhage_of_head65_diff,hhrace_id1_diff,hhrace_id2_diff,hhrace_id3_diff,hhrace_id4_diff,num_hh_diff,age0_diff,age18_diff,age25_diff,age65_diff,sex1_diff,sex2_diff,race_id1_diff,race_id2_diff,race_id3_diff,race_id4_diff
TAZ,1128,59,320,474,269,315,383,211,107,98,8,0,0,0,0,822,153,106,41,136,96,256,634,240,434,357,91,0,11,129,642,340,836,132,35,119,1122,489,116,1391,684,1353,1327,1951,284,87,358,59,320,473,270,315,382,211,107,98,9,0,0,0,0,822,154,105,41,135,97,255,635,240,433,357,92,0,10,129,642,341,835,134,35,118,1122,489,116,1396,683,1353,1331,1951,291,87,355,0,0,-1,1,0,-1,0,0,0,1,0,0,0,0,0,1,-1,0,-1,1,-1,1,0,-1,0,1,0,-1,0,0,1,-1,2,0,-1,0,0,0,5,-1,0,4,0,7,0,-3
TAZ,1129,29,193,435,250,149,396,127,128,62,29,13,3,0,0,632,133,98,44,51,94,232,530,169,322,333,83,1,6,116,510,274,677,108,25,97,907,470,125,1228,610,1226,1207,1763,300,78,292,28,192,437,250,148,397,128,128,62,28,13,3,0,0,634,133,96,44,50,94,233,530,169,322,333,83,0,6,116,510,275,677,110,24,96,907,472,126,1226,607,1226,1205,1760,301,75,295,-1,-1,2,0,-1,1,1,0,0,-1,0,0,0,0,2,0,-2,0,-1,0,1,0,0,0,0,0,-1,0,0,0,1,0,2,-1,-1,0,2,1,-2,-3,0,-2,-3,1,-3,3
TAZ,1130,21,274,501,268,191,414,162,167,80,23,19,7,0,1,734,154,129,47,69,175,280,540,184,390,389,101,0,20,101,635,308,747,158,42,117,1064,571,201,1420,719,1455,1456,1932,426,136,417,21,274,500,269,191,414,162,167,80,24,18,7,0,1,736,152,128,48,70,176,279,539,184,390,389,101,0,21,101,633,309,748,159,41,116,1064,573,204,1417,715,1453,1456,1936,425,135,413,0,0,-1,1,0,0,0,0,0,1,-1,0,0,0,2,-2,-1,1,1,1,-1,-1,0,0,0,0,0,1,0,-2,1,1,1,-1,-1,0,2,3,-3,-4,-2,0,4,-1,-1,-4
TAZ,1131,45,321,517,311,268,412,134,230,129,10,4,6,1,0,812,165,150,67,87,189,317,601,241,427,412,114,0,16,143,683,352,870,130,56,138,1194,679,179,1580,766,1598,1606,2237,350,176,441,45,321,517,311,268,412,134,230,129,10,4,6,1,0,812,165,150,67,86,189,318,601,240,427,413,114,0,16,143,683,352,870,130,56,138,1194,680,179,1584,761,1594,1610,2239,347,176,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,-5,-4,4,2,-3,0,1
TAZ,1132,19,175,263,142,141,166,116,128,32,16,0,0,0,0,404,99,70,26,33,120,238,208,115,228,196,60,0,8,69,327,195,419,76,21,83,599,318,95,780,396,765,824,1055,203,66,265,20,175,261,143,141,166,116,128,32,16,0,0,0,0,406,97,70,26,34,119,238,208,115,229,195,60,0,8,69,327,195,418,76,22,83,599,320,95,779,395,767,822,1055,201,70,263,1,0,-2,1,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,1,-1,0,0,0,1,-1,0,0,0,0,0,0,-1,0,1,0,0,2,0,-1,-1,2,-2,0,-2,4,-2
TAZ,1133,19,144,187,150,137,116,98,112,22,8,3,1,0,3,337,78,67,18,31,81,155,233,97,196,151,56,0,5,56,290,149,347,77,17,59,500,273,82,640,333,648,680,903,190,56,179,19,145,186,150,137,116,98,112,22,8,3,1,0,3,339,77,65,19,31,81,154,234,97,196,151,56,0,5,56,290,149,349,77,16,58,500,280,82,637,329,647,681,907,191,53,177,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,2,-1,-2,1,0,0,-1,1,0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,7,0,-3,-4,-1,1,4,1,-3,-2
TAZ,1134,66,385,388,151,399,293,127,96,48,20,5,2,0,0,787,92,80,31,207,218,242,323,304,395,241,50,1,23,129,505,332,703,140,34,113,990,356,121,1080,604,1023,1138,1475,293,92,301,66,385,387,152,399,293,127,96,48,20,5,2,0,0,787,92,80,31,208,218,241,323,305,394,241,50,0,23,129,505,333,703,140,34,113,990,357,121,1080,603,1020,1141,1473,291,92,305,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,1,-1,0,0,-1,0,0,0,1,0,0,0,0,0,1,0,0,-1,-3,3,-2,-2,0,4
TAZ,1135,14,72,123,66,52,105,52,48,9,5,2,2,0,0,195,46,22,12,28,37,55,155,47,111,100,17,0,5,22,168,80,204,41,5,25,275,130,38,369,178,356,359,504,117,11,83,14,72,123,66,51,105,53,49,9,5,1,2,0,0,195,47,22,11,27,38,55,155,48,109,101,17,0,5,22,168,80,205,40,5,25,275,129,38,369,178,356,358,507,111,13,83,0,0,0,0,-1,0,1,1,0,0,-1,0,0,0,0,1,0,-1,-1,1,0,0,1,-2,1,0,0,0,0,0,0,1,-1,0,0,0,-1,0,0,0,0,-1,3,-6,2,0
TAZ,1136,14,115,88,28,114,69,38,16,7,1,0,0,0,0,201,26,15,3,62,42,68,73,90,91,56,8,0,6,27,108,104,182,33,7,23,245,65,20,218,168,220,251,352,56,15,48,14,115,88,28,114,70,37,16,7,1,0,0,0,0,201,26,15,3,62,42,67,74,90,92,56,7,0,6,27,107,105,183,32,6,24,245,66,19,218,167,220,250,350,58,10,52,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,-1,0,0,0,-1,1,1,-1,-1,1,0,1,-1,0,-1,0,-1,-2,2,-5,4
TAZ,1137,19,92,52,25,115,42,17,11,3,0,0,0,0,0,171,12,4,1,56,40,68,24,79,74,29,6,0,6,15,88,79,132,37,7,12,188,23,15,151,120,131,178,216,50,14,29,18,92,52,26,113,42,17,12,4,0,0,0,0,0,169,13,5,1,55,40,68,25,78,75,29,6,0,6,15,88,79,134,35,7,12,188,27,14,155,120,134,182,217,53,15,31,-1,0,0,1,-2,0,0,1,1,0,0,0,0,0,-2,1,1,0,-1,0,0,1,-1,1,0,0,0,0,0,0,0,2,-2,0,0,0,4,-1,4,0,3,4,1,3,1,2
TAZ,1138,92,382,231,68,480,167,84,28,13,1,0,0,0,0,694,56,19,4,291,167,192,123,329,301,124,19,0,18,90,330,335,536,139,23,75,773,106,61,634,448,576,673,844,211,38,156,92,381,232,68,479,166,85,29,13,1,0,0,0,0,693,56,20,4,291,167,192,123,329,301,124,19,0,18,90,329,336,536,139,22,76,773,109,60,637,447,578,675,847,211,35,160,0,-1,1,0,-1,-1,1,1,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,-1,1,0,3,-1,3,-1,2,2,3,0,-3,4
TAZ,1139,52,309,164,54,340,168,25,28,9,2,2,5,0,0,530,27,15,7,165,208,122,84,230,259,74,16,0,15,71,253,240,405,91,21,62,579,83,53,472,366,468,506,678,133,34,129,52,309,164,54,340,168,25,28,9,2,2,5,0,0,530,27,15,7,165,207,122,85,230,259,74,16,0,15,71,252,241,408,88,21,62,579,83,52,474,365,469,505,673,139,33,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,-1,1,3,-3,0,0,0,0,-1,2,-1,1,-1,-5,6,-1,0
TAZ,1140,18,147,277,137,108,261,105,36,40,12,8,5,3,1,424,81,44,30,56,52,155,316,125,209,208,37,0,4,75,298,202,444,61,18,56,579,278,60,724,432,736,758,1074,167,59,194,18,147,277,137,108,260,105,37,40,12,8,5,3,1,424,81,44,30,56,52,155,316,124,211,207,37,0,4,75,299,201,443,62,18,56,579,284,61,723,428,734,762,1071,171,61,193,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-1,0,0,0,0,1,-1,-1,1,0,0,0,6,1,-1,-4,-2,4,-3,4,2,-1
TAZ,1141,30,183,129,63,199,120,21,45,19,0,0,1,0,0,342,35,22,6,77,124,111,93,139,161,83,22,0,9,49,192,155,295,65,12,33,405,97,42,400,246,374,411,555,117,34,79,30,184,128,63,199,119,21,45,20,0,0,1,0,0,342,35,22,6,77,123,112,93,138,162,83,22,0,9,49,192,155,295,65,12,33,405,97,43,402,246,377,411,557,116,36,79,0,1,-1,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,2,-1,2,0
TAZ,1142,12,71,190,81,63,174,34,58,14,11,0,0,0,0,272,42,30,10,28,28,91,207,69,124,133,28,0,4,28,202,120,270,29,9,46,354,134,41,440,266,445,436,633,81,27,140,12,71,190,81,62,174,34,58,14,12,0,0,0,0,272,42,30,10,28,28,91,207,68,123,134,29,0,4,28,203,119,271,28,9,46,354,135,41,445,265,445,441,639,80,27,140,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,0,0,0,1,-1,1,-1,0,0,0,1,0,5,-1,0,5,6,-1,0,0
TAZ,1143,1,11,21,11,7,16,16,3,1,0,1,0,0,0,26,14,2,2,3,2,15,24,11,10,21,2,0,0,4,28,12,36,1,2,5,44,26,3,53,29,58,53,90,2,4,15,1,10,22,11,6,16,17,3,1,0,1,0,0,0,26,14,2,2,3,2,15,24,11,9,22,2,0,0,4,28,12,37,0,2,5,44,26,3,56,28,60,53,95,0,3,15,0,-1,1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,3,-1,2,0,5,-2,-1,0
TAZ,1144,68,458,448,180,408,339,190,143,48,26,0,0,0,0,866,149,105,34,163,387,375,229,317,510,263,64,0,16,173,588,377,818,186,33,117,1154,467,131,1421,605,1251,1373,1805,428,84,307,68,458,448,180,407,340,190,143,48,26,0,0,0,0,868,148,104,34,163,387,376,228,317,510,263,64,0,16,174,586,378,817,187,33,117,1154,471,131,1421,602,1250,1375,1807,424,86,308,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,2,-1,-1,0,0,0,1,-1,0,0,0,0,0,0,1,-2,1,-1,1,0,0,0,4,0,0,-3,-1,2,2,-4,2,1
TAZ,1145,80,538,457,184,508,384,111,208,7,14,16,4,3,4,985,130,114,30,254,395,294,316,405,496,293,65,1,34,159,603,462,928,163,40,128,1259,468,162,1451,693,1331,1443,1999,347,100,328,80,538,456,185,506,385,112,210,6,13,16,4,3,4,993,126,111,29,254,396,293,316,405,495,294,65,0,34,159,602,464,932,159,40,128,1259,481,162,1440,690,1332,1441,1989,352,102,330,0,0,-1,1,-2,1,1,2,-1,-1,0,0,0,0,8,-4,-3,-1,0,1,-1,0,0,-1,1,0,-1,0,0,-1,2,4,-4,0,0,0,13,0,-11,-3,1,-2,-10,5,2,2
TAZ,1146,110,554,536,234,567,479,237,120,27,0,2,1,0,1,1195,156,72,11,307,290,445,392,432,573,348,81,0,43,151,686,554,1010,242,47,135,1434,337,168,1571,810,1399,1487,2001,445,112,328,110,554,535,235,567,480,236,120,27,0,2,1,0,1,1196,155,72,11,307,290,445,392,432,574,347,81,0,44,151,685,554,1011,242,47,134,1434,342,171,1568,806,1398,1489,2002,444,114,327,0,0,-1,1,0,1,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,-1,0,0,1,0,-1,0,1,0,0,-1,0,5,3,-3,-4,-1,2,1,-1,2,-1
TAZ,1147,35,329,275,123,292,263,134,63,8,0,0,2,0,0,636,87,33,6,104,267,189,202,221,322,184,35,1,16,101,359,285,550,114,21,77,762,173,88,822,445,724,804,1059,205,61,203,35,328,276,123,292,263,134,63,8,0,0,2,0,0,637,86,33,6,104,267,189,202,222,322,184,34,0,16,99,360,287,549,115,21,77,762,174,88,822,444,726,802,1057,208,60,203,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,0,0,-1,-1,0,-2,1,2,-1,1,0,0,0,1,0,0,-1,2,-2,-2,3,-1,0
TAZ,1148,29,203,169,90,210,119,103,34,17,8,0,0,0,0,400,55,26,10,51,161,155,124,119,229,114,29,0,14,59,235,183,366,72,20,33,491,138,70,549,269,486,540,737,146,51,92,29,203,169,90,209,118,103,35,18,8,0,0,0,0,400,54,27,10,50,161,155,125,118,230,114,29,0,14,60,234,183,366,72,20,33,491,142,71,551,268,488,544,744,143,53,92,0,0,0,0,-1,-1,0,1,1,0,0,0,0,0,0,-1,1,0,-1,0,0,1,-1,1,0,0,0,0,1,-1,0,0,0,0,0,0,4,1,2,-1,2,4,7,-3,2,0
TAZ,1149,24,205,155,66,165,124,128,25,5,3,0,0,0,0,356,69,22,3,99,143,82,126,133,185,105,27,0,15,57,207,171,316,75,17,42,450,123,74,475,268,453,487,628,148,52,112,24,204,156,66,164,125,128,25,5,3,0,0,0,0,356,69,22,3,99,142,82,127,134,184,105,27,0,15,56,206,173,317,74,17,42,450,124,72,477,268,453,488,631,146,52,112,0,-1,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,-1,0,0,0,0,-1,-1,2,1,-1,0,0,0,1,-2,2,0,0,1,3,-2,0,0
TAZ,1150,6,15,9,4,17,10,5,1,1,0,0,0,0,0,30,3,0,1,21,6,3,4,19,12,2,1,0,0,4,14,16,26,5,1,2,34,6,5,30,20,25,36,40,8,2,11,6,15,10,3,16,11,5,1,1,0,0,0,0,0,30,3,0,1,22,6,2,4,19,13,1,1,0,0,4,14,16,27,5,1,1,34,7,3,31,21,24,38,45,8,2,7,0,0,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,1,-1,0,0,0,0,0,0,1,0,0,-1,0,1,-2,1,1,-1,2,5,0,0,-4
TAZ,1151,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAZ,1152,22,148,136,41,131,142,34,18,17,5,0,0,0,0,294,26,18,9,76,87,97,87,112,121,97,17,0,6,48,151,142,258,45,13,31,347,89,29,371,215,329,375,490,100,26,88,22,147,135,43,130,142,34,18,18,5,0,0,0,0,295,26,18,8,75,87,97,88,112,120,97,18,0,6,47,152,142,258,45,13,31,347,88,32,373,215,331,377,491,100,28,89,0,-1,-1,2,-1,0,0,0,1,0,0,0,0,0,1,0,0,-1,-1,0,0,1,0,-1,0,1,0,0,-1,1,0,0,0,0,0,0,-1,3,2,0,2,2,1,0,2,1
TAZ,1155,201,806,387,134,866,370,127,98,62,5,0,0,0,0,1273,126,89,40,831,367,186,144,690,609,200,29,1,52,179,613,683,1035,283,63,147,1528,428,156,1244,891,1185,1534,1779,501,135,304,201,805,386,136,866,369,127,99,62,5,0,0,0,0,1273,126,89,40,829,367,186,146,689,609,200,30,0,52,179,613,684,1036,284,64,144,1528,428,158,1247,888,1187,1534,1780,498,138,305,0,-1,-1,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-2,0,0,2,-1,0,0,1,-1,0,0,0,1,1,1,1,-3,0,0,2,3,-3,2,0,1,-3,3,1
TAZ,1156,0,3,2,2,2,2,2,1,0,0,0,0,0,0,3,4,0,0,1,3,1,2,0,3,3,1,0,0,1,6,0,4,1,1,1,7,4,0,11,1,6,10,9,2,2,3,0,3,2,2,1,2,2,2,0,0,0,0,0,0,3,4,0,0,1,3,1,2,0,3,3,1,0,0,1,6,0,3,2,1,1,7,4,0,14,1,7,12,8,6,1,4,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,3,0,1,2,-1,4,-1,1
TAZ,1157,18,135,216,112,86,146,105,75,69,0,0,0,0,0,305,70,75,31,58,81,190,152,101,170,175,35,0,5,54,281,141,332,77,23,49,481,313,85,673,267,658,680,895,216,80,147,18,135,215,113,85,146,105,76,69,0,0,0,0,0,305,70,75,31,58,80,190,153,101,170,174,36,0,5,54,281,141,334,77,22,48,481,314,84,675,268,659,682,898,216,77,150,0,0,-1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,-1,1,0,0,0,0,0,2,0,-1,-1,0,1,-1,2,1,1,2,3,0,-3,3
TAZ,1158,85,477,479,198,427,386,175,205,12,25,8,0,1,0,914,157,138,30,255,342,336,306,338,511,325,65,0,28,176,627,408,838,210,58,133,1239,541,165,1455,658,1362,1457,1911,430,129,349,85,477,480,197,427,387,175,204,12,25,8,0,1,0,914,157,138,30,255,342,337,305,339,510,326,64,0,28,176,626,409,841,208,58,132,1239,543,164,1454,656,1361,1456,1906,436,128,347,0,0,1,-1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,0,0,0,-1,1,3,-2,0,-1,0,2,-1,-1,-2,-1,-1,-5,6,-1,-2
TAZ,1159,30,151,144,61,107,136,47,87,5,3,1,0,0,0,277,51,47,11,111,135,87,53,136,139,96,15,0,16,39,181,150,270,67,14,35,386,179,80,411,248,459,459,592,170,53,103,30,151,144,61,106,137,47,87,5,3,1,0,0,0,277,51,47,11,112,134,87,53,137,138,96,15,0,16,39,181,150,269,68,14,35,386,180,81,411,247,459,460,593,172,53,101,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-1,0,0,0,0,0,0,0,-1,1,0,0,0,1,1,0,-1,0,1,1,2,0,-2
TAZ,1160,33,153,64,13,194,49,14,5,1,0,0,0,0,0,246,10,6,1,122,94,33,14,127,113,22,1,0,10,35,94,124,192,42,8,21,263,25,17,177,140,160,199,254,58,14,33,33,153,64,13,194,49,14,4,2,0,0,0,0,0,246,10,6,1,122,94,33,14,128,112,22,1,0,10,35,93,125,193,42,7,21,263,26,17,175,142,160,200,258,57,11,34,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,-1,1,1,0,-1,0,0,1,0,-2,2,0,1,4,-1,-3,1
TAZ,1161,18,109,121,46,105,91,55,40,3,0,0,0,0,0,226,34,32,2,62,61,84,87,79,128,73,14,0,8,33,143,110,214,45,11,24,294,104,33,322,168,293,334,445,92,15,75,18,109,121,46,104,91,55,41,3,0,0,0,0,0,226,34,32,2,63,60,84,87,79,129,72,14,0,8,32,144,110,215,45,9,25,294,104,33,324,169,295,335,446,88,18,78,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,-1,0,0,0,-1,1,0,1,0,-2,1,0,0,0,2,1,2,1,1,-4,3,3
TAZ,1162,16,66,69,21,55,60,15,38,4,0,0,0,0,0,124,19,26,3,39,36,79,18,51,72,46,3,0,8,23,82,59,117,34,7,14,172,80,30,190,92,189,203,278,71,15,28,16,66,69,21,55,60,15,37,5,0,0,0,0,0,126,18,25,3,39,36,78,19,52,71,46,3,0,8,23,82,59,118,34,7,13,172,78,30,193,92,189,204,276,72,15,30,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,2,-1,-1,0,0,0,-1,1,1,-1,0,0,0,0,0,0,0,1,0,0,-1,0,-2,0,3,0,0,1,-2,1,0,2
TAZ,1163,59,442,327,106,416,343,42,117,16,0,0,0,0,0,779,68,76,11,179,326,282,147,320,415,175,24,0,27,131,394,382,657,160,28,89,934,254,99,870,553,827,949,1206,309,60,201,59,442,328,105,416,344,42,116,16,0,0,0,0,0,780,68,75,11,179,326,282,147,320,415,176,23,0,27,132,394,381,657,161,27,89,934,252,97,872,553,827,947,1208,306,59,201,0,0,1,-1,0,1,0,-1,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,1,-1,0,0,1,0,-1,0,1,-1,0,0,-2,-2,2,0,0,-2,2,-3,-1,0
TAZ,1164,63,447,292,145,499,219,130,98,1,0,0,0,0,0,789,86,71,1,194,219,270,264,298,441,181,27,0,19,115,445,368,684,148,36,79,947,231,87,920,486,811,913,1196,255,84,189,63,447,292,145,499,218,130,98,2,0,0,0,0,0,789,86,71,1,193,219,270,265,298,441,180,28,0,18,115,446,368,682,150,36,79,947,231,87,923,486,813,914,1194,258,86,189,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,-1,1,0,-1,0,1,0,-2,2,0,0,0,0,0,3,0,2,1,-2,3,2,0
TAZ,1166,9,66,60,34,46,56,23,44,0,0,0,0,0,0,109,33,27,0,41,27,41,60,40,68,54,7,0,2,29,95,43,113,28,3,25,169,87,20,217,79,196,207,246,69,4,84,9,66,60,34,45,56,23,45,0,0,0,0,0,0,108,34,27,0,41,27,41,60,40,68,54,7,0,2,29,95,43,113,28,2,26,169,88,19,220,79,197,209,246,70,5,85,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,-1,3,0,1,2,0,1,1,1
TAZ,1167,44,250,170,69,305,73,94,50,7,4,0,0,0,0,434,53,42,4,111,141,143,138,168,252,88,25,0,14,72,248,199,386,81,16,50,533,149,62,516,265,461,531,686,132,40,134,44,249,170,70,304,73,94,51,7,4,0,0,0,0,434,53,43,3,110,141,142,140,168,251,89,25,0,14,72,248,199,387,80,15,51,533,148,64,519,264,462,533,691,130,38,136,0,-1,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,0,-1,2,0,-1,1,0,0,0,0,0,0,1,-1,-1,1,0,-1,2,3,-1,1,2,5,-2,-2,2
TAZ,1168,59,440,316,181,513,147,167,162,6,1,0,0,0,0,762,122,104,8,158,221,314,303,276,460,204,56,1,17,109,536,333,713,150,26,107,996,355,117,1050,470,958,1034,1368,282,70,272,59,439,317,181,513,147,167,162,6,1,0,0,0,0,761,123,104,8,159,221,312,304,276,461,203,56,0,17,110,534,335,714,149,26,107,996,355,114,1055,468,959,1033,1374,275,70,273,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,1,0,-2,1,0,1,-1,0,-1,0,1,-2,2,1,-1,0,0,0,0,-3,5,-2,1,-1,6,-7,0,1
TAZ,1172,16,197,307,133,176,263,81,110,15,7,1,0,0,0,482,86,72,13,27,99,211,316,136,272,209,36,0,6,74,349,224,480,84,27,62,653,271,66,787,385,751,758,1057,201,73,178,16,197,307,133,176,263,80,110,15,7,2,0,0,0,481,86,72,14,27,98,211,317,135,274,208,36,0,6,74,350,223,479,84,28,62,653,276,66,789,382,752,761,1055,202,77,179,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,-1,0,0,1,0,-1,0,1,-1,2,-1,0,0,0,0,1,-1,-1,0,1,0,0,5,0,2,-3,1,3,-2,1,4,1
TAZ,1173,1,10,15,8,10,14,4,5,1,0,0,0,0,0,29,2,3,0,2,12,11,9,10,11,11,2,0,3,8,13,10,24,5,1,4,34,8,10,42,15,36,39,49,11,3,12,1,10,15,8,9,13,5,6,1,0,0,0,0,0,28,2,4,0,2,11,11,10,9,12,11,2,0,3,8,13,10,24,5,1,4,34,10,10,44,15,39,40,54,10,3,12,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,-1,0,1,0,0,-1,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,1,5,-1,0,0
TAZ,1174,8,79,149,64,58,146,37,39,14,6,0,0,0,0,228,34,27,11,25,53,90,132,71,112,90,27,0,3,33,158,106,218,45,10,27,300,122,41,361,199,345,378,508,113,22,80,8,78,149,65,56,147,37,39,14,7,0,0,0,0,228,34,27,11,25,52,90,133,71,112,89,28,0,2,34,158,106,218,45,9,28,300,123,39,367,200,349,380,511,114,19,85,0,-1,0,1,-2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,-1,1,0,-1,1,0,0,0,0,-1,1,0,1,-2,6,1,4,2,3,1,-3,5
TAZ,1175,8,64,163,72,41,137,51,50,18,10,0,0,0,0,198,48,45,16,22,38,67,180,58,110,114,25,0,5,31,179,92,221,37,10,39,307,187,38,425,168,420,398,588,96,29,105,8,64,164,71,41,137,51,50,17,11,0,0,0,0,198,48,45,16,22,38,67,180,58,110,114,25,0,5,31,178,93,221,37,10,39,307,191,37,423,168,420,399,585,96,28,110,0,0,1,-1,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,4,-1,-2,0,0,1,-3,0,-1,5
TAZ,1176,5,78,120,83,51,97,51,53,32,2,0,0,0,0,178,50,42,16,27,39,62,158,63,96,94,33,0,5,29,163,89,229,24,6,27,286,183,48,388,163,399,383,595,65,22,100,5,78,119,84,50,97,51,54,32,2,0,0,0,0,177,51,42,16,27,39,61,159,63,95,95,33,0,5,29,164,88,228,25,6,27,286,184,48,390,163,400,385,595,67,22,101,0,0,-1,1,-1,0,0,1,0,0,0,0,0,0,-1,1,0,0,0,0,-1,1,0,-1,1,0,0,0,0,1,-1,-1,1,0,0,0,1,0,2,0,1,2,0,2,0,1
